System call,Windows NT (SP6),Windows 2000 (SP2),Windows 2000 (SP4),Windows XP (SP0),Windows XP (SP1),Windows XP (SP2),Windows XP (SP3),Windows Server 2003 (SP0),Windows Server 2003 (SP1),Windows Server 2003 (SP2),Windows Server 2003 (R2),Windows Server 2003 (R2 SP2),Windows Vista (SP0),Windows Vista (SP1),Windows Vista (SP2),Windows Server 2008 (SP0),Windows Server 2008 (SP2),Windows 7 (SP0),Windows 7 (SP1),Windows 8 (8.0),Windows 8 (8.1),Windows 10 (1507),Windows 10 (1511),Windows 10 (1607),Windows 10 (1703),Windows 10 (1709),Windows 10 (1803),Windows 10 (1809),Windows 10 (1903),Windows 10 (1909),Windows 10 (2004),Windows 10 (20H2)
NtUserInitializeClientPfnArrays,0x1193,0x11af,0x11af,0x11bf,0x11bf,0x11bf,0x11bf,0x11be,0x11be,0x11be,0x11be,0x11be,0x11d0,0x11d0,0x11d0,0x11d0,0x11d0,0x11da,0x11da,0x120d,0x1210,0x1212,0x1214,0x1217,0x11d6,0x11d9,0x11e0,0x11e1,0x11e1,0x11e1,0x133b,0x133b
NtUserInitializeGenericHidInjection,,,,,,,,,,,,,,,,,,,,,,,,,0x1433,0x1456,0x1481,0x1491,0x1496,0x1496,0x1464,0x1464
NtUserInitializeInputDeviceInjection,,,,,,,,,,,,,,,,,,,,,,0x1458,0x145c,0x1457,0x1432,0x1455,0x1480,0x1490,0x1495,0x1495,0x1465,0x1465
NtUserInitializePointerDeviceInjection,,,,,,,,,,,,,,,,,,,,,,0x1459,0x145d,0x1458,0x1434,0x1457,0x1482,0x1492,0x1497,0x1497,0x1466,0x1466
NtUserInitializePointerDeviceInjectionEx,,,,,,,,,,,,,,,,,,,,,,,,,0x143c,0x145f,0x148a,0x149a,0x149f,0x149f,0x1467,0x1467
NtUserInitializeTouchInjection,,,,,,,,,,,,,,,,,,,,0x12c2,0x12c5,0x12d0,0x12d1,0x12d7,0x1298,0x12a1,0x12a9,0x12aa,0x12aa,0x12aa,0x133c,0x133c
NtUserInjectDeviceInput,,,,,,,,,,,,,,,,,,,,,,0x145b,0x1460,0x145b,0x1437,0x145a,0x1485,0x1495,0x149a,0x149a,0x1468,0x1468
NtUserInjectGenericHidInput,,,,,,,,,,,,,,,,,,,,,,,,,0x143b,0x145e,0x1489,0x1499,0x149e,0x149e,0x1469,0x1469
NtUserInjectGesture,,,,,,,,,,,,,,,,,,0x1292,0x1292,0x12d8,0x12e1,0x12ed,0x12ee,0x12f4,0x12b5,0x12be,0x12c6,0x12c7,0x12c7,0x12c7,0x133e,0x133e
NtUserInjectKeyboardInput,,,,,,,,,,,,,,,,,,,,,,0x145d,0x1462,0x145d,0x1439,0x145c,0x1487,0x1497,0x149c,0x149c,0x146a,0x146a
NtUserInjectMouseInput,,,,,,,,,,,,,,,,,,,,,,0x145c,0x1461,0x145c,0x1438,0x145b,0x1486,0x1496,0x149b,0x149b,0x146b,0x146b
NtUserInjectPointerInput,,,,,,,,,,,,,,,,,,,,,,0x145e,0x1463,0x145e,0x143a,0x145d,0x1488,0x1498,0x149d,0x149d,0x146c,0x146c
NtUserInjectTouchInput,,,,,,,,,,,,,,,,,,,,0x12c3,0x12c6,0x12d1,0x12d2,0x12d8,0x1299,0x12a2,0x12aa,0x12ab,0x12ab,0x12ab,0x133f,0x133f
NtUserInteractiveControlQueryUsage,,,,,,,,,,,,,,,,,,,,,,,,0x146d,0x1459,0x147d,0x14a8,0x14b8,0x14be,0x14be,0x1340,0x1340
NtUserInternalClipCursor,,,,,,,,,,,,,,,,,,,,0x13d4,0x13fd,0x144a,0x144e,0x144a,,,,,,,,
NtUserInternalGetWindowIcon,,,,,,,,,,,,,0x11d3,0x11d3,0x11d3,0x11d3,0x11d3,0x11dd,0x11dd,0x120a,0x120d,0x120f,0x1211,0x1214,0x11d3,0x11d6,0x11dd,0x11de,0x11de,0x11de,0x1341,0x1341
NtUserInternalGetWindowText,0x1195,0x11b1,0x11b1,0x11c1,0x11c1,0x11c1,0x11c1,0x11c0,0x11c0,0x11c0,0x11c0,0x11c0,0x11d2,0x11d2,0x11d2,0x11d2,0x11d2,0x11dc,0x11dc,0x120b,0x120e,0x1210,0x1212,0x1215,0x11d4,0x11d7,0x11de,0x11df,0x11df,0x11df,0x1342,0x1342
NtUserInternalToUnicode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14ac,0x14ac
NtUserInvalidateRect,0x1196,0x11b2,0x11b2,0x11c2,0x11c2,0x11c2,0x11c2,0x11c1,0x11c1,0x11c1,0x11c1,0x11c1,0x11d4,0x11d4,0x11d4,0x11d4,0x11d4,0x11de,0x11de,0x1209,0x120c,0x120e,0x1210,0x1213,0x11d2,0x11d5,0x11dc,0x11dd,0x11dd,0x11dd,0x1343,0x1343
NtUserInvalidateRgn,0x1197,0x11b3,0x11b3,0x11c3,0x11c3,0x11c3,0x11c3,0x11c2,0x11c2,0x11c2,0x11c2,0x11c2,0x11d5,0x11d5,0x11d5,0x11d5,0x11d5,0x11df,0x11df,0x1208,0x120b,0x120d,0x120f,0x1212,0x11d1,0x11d4,0x11db,0x11dc,0x11dc,0x11dc,0x1344,0x1344
NtUserIsChildWindowDpiMessageEnabled,,,,,,,,,,,,,,,,,,,,,,0x1246,0x1248,0x124c,0x120b,0x1210,0x1218,0x1219,0x1219,0x1219,0x1345,0x1345
NtUserIsClipboardFormatAvailable,0x1198,0x11b4,0x11b4,0x11c4,0x11c4,0x11c4,0x11c4,0x11c3,0x11c3,0x11c3,0x11c3,0x11c3,0x11d6,0x11d6,0x11d6,0x11d6,0x11d6,0x11e0,0x11e0,0x1207,0x120a,0x120c,0x120e,0x1211,0x11d0,0x11d3,0x11da,0x11db,0x11db,0x11db,0x1346,0x1346
NtUserIsMouseInPointerEnabled,,,,,,,,,,,,,,,,,,,,0x13cf,0x13f8,0x1445,0x1449,0x1445,0x1420,0x1441,0x146c,0x1478,0x147c,0x147c,0x145e,0x145e
NtUserIsMouseInputEnabled,,,,,,,,,,,,,,,,,,,,0x13d3,0x13fc,0x1449,0x144d,0x1449,0x1424,0x1445,0x1470,0x147c,0x1480,0x1480,0x1347,0x1347
NtUserIsNonClientDpiScalingEnabled,,,,,,,,,,,,,,,,,,,,,,,,0x124e,0x120d,0x1212,0x121a,0x121b,0x121b,0x121b,0x1348,0x1348
NtUserIsResizeLayoutSynchronizationEnabled,,,,,,,,,,,,,,,,,,,,,,,,,0x140a,0x142b,0x144f,0x145b,0x145f,0x145f,0x113a,0x113a
NtUserIsTopLevelWindow,,,,,,,,,,,,,,,,,,0x11e1,0x11e1,0x1206,0x1209,0x120b,0x120d,0x1210,0x11cf,0x11d2,0x11d9,0x11da,0x11da,0x11da,0x1349,0x1349
NtUserIsTouchWindow,,,,,,,,,,,,,,,,,,0x128d,0x128d,0x12a1,0x12a4,0x12ae,0x12af,0x12b5,0x1276,0x127f,0x1287,0x1288,0x1288,0x1288,0x134a,0x134a
NtUserIsWindowBroadcastingDpiToChildren,,,,,,,,,,,,,,,,,,,,,,0x1247,0x1249,0x124f,0x120f,0x1214,0x121c,0x121d,0x121d,0x121d,0x134b,0x134b
NtUserIsWindowGDIScaledDpiMessageEnabled,,,,,,,,,,,,,,,,,,,,,,,,,0x1211,0x1216,0x121e,0x121f,0x121f,0x121f,0x134c,0x134c
NtUserKillTimer,0x1199,0x11b5,0x11b5,0x11c5,0x11c5,0x11c5,0x11c5,0x11c4,0x11c4,0x11c4,0x11c4,0x11c4,0x11d7,0x11d7,0x11d7,0x11d7,0x11d7,0x11e2,0x11e2,0x1205,0x1208,0x120a,0x120c,0x120f,0x11ce,0x11d1,0x11d8,0x11d9,0x11d9,0x11d9,0x134d,0x134d
NtUserLayoutCompleted,,,,,,,,,,,,,,,,,,,,0x11ff,0x1201,0x1203,0x1205,0x1208,0x11c6,0x11c9,0x11d0,0x11d1,0x11d1,0x11d1,0x134e,0x134e
NtUserLinkDpiCursor,,,,,,,,,,,,,,,,,,,,,0x1409,0x1456,0x145a,0x1455,0x1430,0x1452,0x147d,0x148d,0x1492,0x1492,0x134f,0x134f
NtUserLoadKeyboardLayoutEx,0x119a,0x11b6,0x11b6,0x11c6,0x11c6,0x11c6,0x11c6,0x11c5,0x11c5,0x11c5,0x11c5,0x11c5,0x11d8,0x11d8,0x11d8,0x11d8,0x11d8,0x11e3,0x11e3,0x1204,0x1207,0x1209,0x120b,0x120e,0x11cd,0x11d0,0x11d7,0x11d8,0x11d8,0x11d8,0x146d,0x146d
NtUserLockCursor,,,,,,,,,,,,,,,,,,,,,,,,,0x11c9,0x11cc,0x11d3,0x11d4,0x11d4,0x11d4,0x146e,0x146e
NtUserLockWindowStation,0x119b,0x11b7,0x11b7,0x11c7,0x11c7,0x11c7,0x11c7,0x11c6,0x11c6,0x11c6,0x11c6,0x11c6,0x11d9,0x11d9,0x11d9,0x11d9,0x11d9,0x11e4,0x11e4,0x1203,0x1206,0x1208,0x120a,0x120d,0x11cc,0x11cf,0x11d6,0x11d7,0x11d7,0x11d7,0x1350,0x1350
NtUserLockWindowUpdate,0x119c,0x11b8,0x11b8,0x11c8,0x11c8,0x11c8,0x11c8,0x11c7,0x11c7,0x11c7,0x11c7,0x11c7,0x11da,0x11da,0x11da,0x11da,0x11da,0x11e5,0x11e5,0x1202,0x1205,0x1207,0x1209,0x120c,0x11cb,0x11ce,0x11d5,0x11d6,0x11d6,0x11d6,0x1351,0x1351
NtUserLockWorkStation,,0x11b9,0x11b9,0x11c9,0x11c9,0x11c9,0x11c9,0x11c8,0x11c8,0x11c8,0x11c8,0x11c8,0x11db,0x11db,0x11db,0x11db,0x11db,0x11e6,0x11e6,0x1201,0x1204,0x1206,0x1208,0x120b,0x11ca,0x11cd,0x11d4,0x11d5,0x11d5,0x11d5,0x1352,0x1352
NtUserLogicalToPerMonitorDPIPhysicalPoint,,,,,,,,,,,,,,,,,,,,,0x1202,0x1204,0x1206,0x1209,0x11c7,0x11ca,0x11d1,0x11d2,0x11d2,0x11d2,0x1353,0x1353
NtUserLogicalToPhysicalDpiPointForWindow,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1451,0x145d,0x1461,0x1461,0x1354,0x1354
NtUserLogicalToPhysicalPoint,,,,,,,,,,,,,0x11dc,0x11dc,0x11dc,0x11dc,0x11dc,0x11e7,0x11e7,0x1200,0x1203,0x1205,0x1207,0x120a,0x11c8,0x11cb,0x11d2,0x11d3,0x11d3,0x11d3,0x1355,0x1355
NtUserMNDragLeave,,0x11be,0x11be,0x11ce,0x11ce,0x11ce,0x11ce,0x11cd,0x11cd,0x11cd,0x11cd,0x11cd,0x11e1,0x11e1,0x11e1,0x11e1,0x11e1,0x11ec,0x11ec,0x11fa,0x11fc,0x11fe,0x1200,0x1203,0x11c1,0x11c4,0x11cb,0x11cc,0x11cc,0x11cc,0x135c,0x135c
NtUserMNDragOver,,0x11bf,0x11bf,0x11cf,0x11cf,0x11cf,0x11cf,0x11ce,0x11ce,0x11ce,0x11ce,0x11ce,0x11e2,0x11e2,0x11e2,0x11e2,0x11e2,0x11ed,0x11ed,0x11f9,0x11fb,0x11fd,0x11ff,0x1202,0x11c0,0x11c3,0x11ca,0x11cb,0x11cb,0x11cb,0x135d,0x135d
NtUserMagControl,,,,,,,,,,,,,,,,,,0x1334,0x1334,0x137c,0x138e,0x13c7,0x13c9,0x13d8,0x13aa,0x13c5,0x13d7,0x13e1,0x13e5,0x13e5,0x1356,0x1356
NtUserMagGetContextInformation,,,,,,,,,,,,,,,,,,0x1336,0x1336,0x137a,0x138c,0x13c5,0x13c7,0x13d6,0x13a8,0x13c3,0x13d5,0x13df,0x13e3,0x13e3,0x1357,0x1357
NtUserMagSetContextInformation,,,,,,,,,,,,,,,,,,0x1335,0x1335,0x137b,0x138d,0x13c6,0x13c8,0x13d7,0x13a9,0x13c4,0x13d6,0x13e0,0x13e4,0x13e4,0x1358,0x1358
NtUserManageGestureHandlerWindow,,,,,,,,,,,,,,,,,,0x1295,0x1295,,,,,,,,,,,,,
NtUserMapPointsByVisualIdentifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14dd,0x14dd,0x150f,0x150f
NtUserMapVirtualKeyEx,0x119d,0x11ba,0x11ba,0x11ca,0x11ca,0x11ca,0x11ca,0x11c9,0x11c9,0x11c9,0x11c9,0x11c9,0x11dd,0x11dd,0x11dd,0x11dd,0x11dd,0x11e8,0x11e8,0x11fe,0x1200,0x1202,0x1204,0x1207,0x11c5,0x11c8,0x11cf,0x11d0,0x11d0,0x11d0,0x1501,0x1501
NtUserMarkWindowForRawMouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14ab,0x14ab
NtUserMenuItemFromPoint,0x119e,0x11bb,0x11bb,0x11cb,0x11cb,0x11cb,0x11cb,0x11ca,0x11ca,0x11ca,0x11ca,0x11ca,0x11de,0x11de,0x11de,0x11de,0x11de,0x11e9,0x11e9,0x11fd,0x11ff,0x1201,0x1203,0x1206,0x11c4,0x11c7,0x11ce,0x11cf,0x11cf,0x11cf,0x1359,0x1359
NtUserMessageCall,,0x11bc,0x11bc,0x11cc,0x11cc,0x11cc,0x11cc,0x11cb,0x11cb,0x11cb,0x11cb,0x11cb,0x11df,0x11df,0x11df,0x11df,0x11df,0x11ea,0x11ea,0x11fc,0x11fe,0x1200,0x1202,0x1205,0x11c3,0x11c6,0x11cd,0x11ce,0x11ce,0x11ce,0x135a,0x135a
NtUserMinInitialize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14c5,0x14c5
NtUserMinMaximize,0x119f,0x11bd,0x11bd,0x11cd,0x11cd,0x11cd,0x11cd,0x11cc,0x11cc,0x11cc,0x11cc,0x11cc,0x11e0,0x11e0,0x11e0,0x11e0,0x11e0,0x11eb,0x11eb,0x11fb,0x11fd,0x11ff,0x1201,0x1204,0x11c2,0x11c5,0x11cc,0x11cd,0x11cd,0x11cd,0x135b,0x135b
NtUserModifyUserStartupInfoFlags,,0x11c0,0x11c0,0x11d0,0x11d0,0x11d0,0x11d0,0x11cf,0x11cf,0x11cf,0x11cf,0x11cf,0x11e3,0x11e3,0x11e3,0x11e3,0x11e3,0x11ee,0x11ee,0x11f8,0x11fa,0x11fc,0x11fe,0x1201,0x11bf,0x11c2,0x11c9,0x11ca,0x11ca,0x11ca,0x135e,0x135e
NtUserModifyWindowTouchCapability,,,,,,,,,,,,,,,,,,0x128c,0x128c,0x12a2,0x12a5,0x12af,0x12b0,0x12b6,0x1277,0x1280,0x1288,0x1289,0x1289,0x1289,0x135f,0x135f
NtUserMoveWindow,0x11a0,0x11c1,0x11c1,0x11d1,0x11d1,0x11d1,0x11d1,0x11d0,0x11d0,0x11d0,0x11d0,0x11d0,0x11e4,0x11e4,0x11e4,0x11e4,0x11e4,0x11ef,0x11ef,0x11f7,0x11f9,0x11fb,0x11fd,0x1200,0x11be,0x11c1,0x11c8,0x11c9,0x11c9,0x11c9,0x1360,0x1360
NtUserMsgWaitForMultipleObjectsEx,,,,,,,,,,,,,,,,,,,,,,,,,,0x1495,0x14c6,0x14d5,0x14df,0x14df,0x1361,0x1361
NtUserNavigateFocus,,,,,,,,,,,,,,,,,,,,,,0x1466,0x146b,0x1466,0x1452,0x1476,0x14a1,0x14b1,0x14b7,0x14b7,0x1362,0x1362
NtUserNotifyIMEStatus,,0x11c2,0x11c2,0x11d2,0x11d2,0x11d2,0x11d2,0x11d1,0x11d1,0x11d1,0x11d1,0x11d1,0x11e5,0x11e5,0x11e5,0x11e5,0x11e5,0x11f0,0x11f0,0x11f6,0x11f8,0x11fa,0x11fc,0x11ff,0x11bd,0x11c0,0x11c7,0x11c8,0x11c8,0x11c8,0x1363,0x1363
NtUserNotifyProcessCreate,0x11a1,0x11c3,0x11c3,0x11d3,0x11d3,0x11d3,0x11d3,0x11d2,0x11d2,0x11d2,0x11d2,0x11d2,0x11e6,0x11e6,0x11e6,0x11e6,0x11e6,0x11f1,0x11f1,0x11f5,0x11f7,0x11f9,0x11fb,0x11fe,0x11bc,0x11bf,0x11c6,0x11c7,0x11c7,0x11c7,0x1364,0x1364
NtUserNotifyWinEvent,0x11a2,0x11c4,0x11c4,0x11d4,0x11d4,0x11d4,0x11d4,0x11d3,0x11d3,0x11d3,0x11d3,0x11d3,0x11e7,0x11e7,0x11e7,0x11e7,0x11e7,0x11f2,0x11f2,0x11f4,0x11f6,0x11f8,0x11fa,0x11fd,0x11bb,0x11be,0x11c5,0x11c6,0x11c6,0x11c6,0x1365,0x1365
NtUserOpenClipboard,0x11a3,0x11c5,0x11c5,0x11d5,0x11d5,0x11d5,0x11d5,0x11d4,0x11d4,0x11d4,0x11d4,0x11d4,0x11e8,0x11e8,0x11e8,0x11e8,0x11e8,0x11f3,0x11f3,0x11f3,0x11f5,0x11f7,0x11f9,0x11fc,0x11ba,0x11bd,0x11c4,0x11c5,0x11c5,0x11c5,0x1366,0x1366
NtUserOpenDesktop,0x11a4,0x11c6,0x11c6,0x11d6,0x11d6,0x11d6,0x11d6,0x11d5,0x11d5,0x11d5,0x11d5,0x11d5,0x11e9,0x11e9,0x11e9,0x11e9,0x11e9,0x11f4,0x11f4,0x11f2,0x11f4,0x11f6,0x11f8,0x11fb,0x11b9,0x11bc,0x11c3,0x11c4,0x11c4,0x11c4,0x1367,0x1367
NtUserOpenInputDesktop,0x11a5,0x11c7,0x11c7,0x11d7,0x11d7,0x11d7,0x11d7,0x11d6,0x11d6,0x11d6,0x11d6,0x11d6,0x11ea,0x11ea,0x11ea,0x11ea,0x11ea,0x11f5,0x11f5,0x11f1,0x11f3,0x11f5,0x11f7,0x11fa,0x11b8,0x11bb,0x11c2,0x11c3,0x11c3,0x11c3,0x1511,0x1511
NtUserOpenThreadDesktop,,,,,,,,,,,,,0x11eb,0x11eb,0x11eb,0x11eb,0x11eb,0x11f6,0x11f6,0x11f0,0x11f2,0x11f4,0x11f6,0x11f9,0x11b7,0x11ba,0x11c1,0x11c2,0x11c2,0x11c2,0x1368,0x1368
NtUserOpenWindowStation,0x11a6,0x11c8,0x11c8,0x11d8,0x11d8,0x11d8,0x11d8,0x11d7,0x11d7,0x11d7,0x11d7,0x11d7,0x11ec,0x11ec,0x11ec,0x11ec,0x11ec,0x11f7,0x11f7,0x11ef,0x11f1,0x11f3,0x11f5,0x11f8,0x11b6,0x11b9,0x11c0,0x11c1,0x11c1,0x11c1,0x1369,0x1369
NtUserPaintDesktop,0x11a7,0x11c9,0x11c9,0x11d9,0x11d9,0x11d9,0x11d9,0x11d8,0x11d8,0x11d8,0x11d8,0x11d8,0x11ed,0x11ed,0x11ed,0x11ed,0x11ed,0x11f8,0x11f8,0x11ee,0x11f0,0x11f2,0x11f4,0x11f7,0x11b5,0x11b8,0x11bf,0x11c0,0x11c0,0x11c0,0x136a,0x136a
NtUserPaintMenuBar,,,,0x1237,0x1237,0x1237,0x1237,0x1233,0x1233,0x1233,0x1233,0x1233,0x124f,0x124f,0x124f,0x124f,0x124f,0x125c,0x125c,0x1218,0x121b,0x121e,0x1220,0x1223,0x11e2,0x11e6,0x11ed,0x11ee,0x11ee,0x11ee,0x136b,0x136b
NtUserPaintMonitor,,,,,,,,,,,,,0x11ee,0x11ee,0x11ee,0x11ee,0x11ee,0x11f9,0x11f9,0x11ed,0x11ef,0x11f1,0x11f3,0x11f6,0x11b4,0x11b7,0x11be,0x11bf,0x11bf,0x11bf,0x136c,0x136c
NtUserPeekMessage,0x11a8,0x11ca,0x11ca,0x11da,0x11da,0x11da,0x11da,0x11d9,0x11d9,0x11d9,0x11d9,0x11d9,0x11ef,0x11ef,0x11ef,0x11ef,0x11ef,0x11fa,0x11fa,0x11ec,0x11ee,0x11f0,0x11f2,0x11f5,0x11b3,0x11b6,0x11bd,0x11be,0x11be,0x11be,0x136d,0x136d
NtUserPerMonitorDPIPhysicalToLogicalPoint,,,,,,,,,,,,,,,,,,,,,0x11e8,0x11ea,0x11ec,0x11ef,0x11ad,0x11b0,0x11b7,0x11b8,0x11b8,0x11b8,0x136e,0x136e
NtUserPhysicalToLogicalDpiPointForWindow,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1452,0x145e,0x1462,0x1462,0x136f,0x136f
NtUserPhysicalToLogicalPoint,,,,,,,,,,,,,0x11f0,0x11f0,0x11f0,0x11f0,0x11f0,0x11fb,0x11fb,0x11eb,0x11ed,0x11ef,0x11f1,0x11f4,0x11b2,0x11b5,0x11bc,0x11bd,0x11bd,0x11bd,0x1370,0x1370
NtUserPlayEventSound,0x11a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NtUserPostKeyboardInputMessage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1489,0x1489
NtUserPostMessage,0x11aa,0x11cb,0x11cb,0x11db,0x11db,0x11db,0x11db,0x11da,0x11da,0x11da,0x11da,0x11da,0x11f1,0x11f1,0x11f1,0x11f1,0x11f1,0x11fc,0x11fc,0x11ea,0x11ec,0x11ee,0x11f0,0x11f3,0x11b1,0x11b4,0x11bb,0x11bc,0x11bc,0x11bc,0x1371,0x1371
NtUserPostThreadMessage,0x11ab,0x11cc,0x11cc,0x11dc,0x11dc,0x11dc,0x11dc,0x11db,0x11db,0x11db,0x11db,0x11db,0x11f2,0x11f2,0x11f2,0x11f2,0x11f2,0x11fd,0x11fd,0x11e9,0x11eb,0x11ed,0x11ef,0x11f2,0x11b0,0x11b3,0x11ba,0x11bb,0x11bb,0x11bb,0x1372,0x1372
NtUserPrintWindow,,,,0x11dd,0x11dd,0x11dd,0x11dd,0x11dc,0x11dc,0x11dc,0x11dc,0x11dc,0x11f3,0x11f3,0x11f3,0x11f3,0x11f3,0x11fe,0x11fe,0x11e8,0x11ea,0x11ec,0x11ee,0x11f1,0x11af,0x11b2,0x11b9,0x11ba,0x11ba,0x11ba,0x1373,0x1373
NtUserProcessConnect,0x11ac,0x11cd,0x11cd,0x11de,0x11de,0x11de,0x11de,0x11dd,0x11dd,0x11dd,0x11dd,0x11dd,0x11f4,0x11f4,0x11f4,0x11f4,0x11f4,0x11ff,0x11ff,0x11e7,0x11e9,0x11eb,0x11ed,0x11f0,0x11ae,0x11b1,0x11b8,0x11b9,0x11b9,0x11b9,0x1374,0x1374
NtUserProcessInkFeedbackCommand,,,,,,,,,,,,,,,,,,,,,,,,,0x145c,0x1480,0x14ab,0x14bb,0x14c1,0x14c1,0x1375,0x1375
NtUserPromoteMouseInPointer,,,,,,,,,,,,,,,,,,,,0x13d0,0x13f9,0x1446,0x144a,0x1446,0x1421,0x1442,0x146d,0x1479,0x147d,0x147d,0x1376,0x1376
NtUserPromotePointer,,,,,,,,,,,,,,,,,,,,0x12ce,0x12d6,0x12e1,0x12e2,0x12e8,0x12a9,0x12b2,0x12ba,0x12bb,0x12bb,0x12bb,0x1377,0x1377
NtUserQueryActivationObject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14e2,0x14e2,0x1423,0x1423
NtUserQueryBSDRWindow,,,,,,,,,,,,,,,,,,,,0x11e6,0x11e7,0x11e9,0x11eb,0x11ee,0x11ac,0x11af,0x11b6,0x11b7,0x11b7,0x11b7,0x1378,0x1378
NtUserQueryDisplayConfig,,,,,,,,,,,,,,,,,,0x1154,0x1154,0x1157,0x1159,0x115a,0x115c,0x115d,0x111a,0x111b,0x111b,0x111b,0x111b,0x111b,0x151f,0x151f
NtUserQueryInformationThread,0x11ad,0x11ce,0x11ce,0x11df,0x11df,0x11df,0x11df,0x11de,0x11de,0x11de,0x11de,0x11de,0x11f5,0x11f5,0x11f5,0x11f5,0x11f5,0x1200,0x1200,0x11e5,0x11e6,0x11e8,0x11ea,0x11ed,0x11ab,0x11ae,0x11b5,0x11b6,0x11b6,0x11b6,0x1379,0x1379
NtUserQueryInputContext,,0x11cf,0x11cf,0x11e0,0x11e0,0x11e0,0x11e0,0x11df,0x11df,0x11df,0x11df,0x11df,0x11f6,0x11f6,0x11f6,0x11f6,0x11f6,0x1201,0x1201,0x11e4,0x11e5,0x11e7,0x11e9,0x11ec,0x11aa,0x11ad,0x11b4,0x11b5,0x11b5,0x11b5,0x137a,0x137a
NtUserQuerySendMessage,0x11ae,0x11d0,0x11d0,0x11e1,0x11e1,0x11e1,0x11e1,0x11e0,0x11e0,0x11e0,0x11e0,0x11e0,0x11f7,0x11f7,0x11f7,0x11f7,0x11f7,0x1202,0x1202,0x11e3,0x11e4,0x11e6,0x11e8,0x11eb,0x11a9,0x11ac,0x11b3,0x11b4,0x11b4,0x11b4,0x137b,0x137b
NtUserQueryUserCounters,,0x11d1,0x11d1,0x11e2,0x11e2,0x11e2,0x11e2,,,,,,,,,,,,,,,,,,,,,,,,,
NtUserQueryWindow,0x11af,0x11d2,0x11d2,0x11e3,0x11e3,0x11e3,0x11e3,0x11e1,0x11e1,0x11e1,0x11e1,0x11e1,0x11f8,0x11f8,0x11f8,0x11f8,0x11f8,0x1203,0x1203,0x11e2,0x11e3,0x11e5,0x11e7,0x11ea,0x11a8,0x11ab,0x11b2,0x11b3,0x11b3,0x11b3,0x137c,0x137c
NtUserRealChildWindowFromPoint,0x11b0,0x11d3,0x11d3,0x11e4,0x11e4,0x11e4,0x11e4,0x11e2,0x11e2,0x11e2,0x11e2,0x11e2,0x11f9,0x11f9,0x11f9,0x11f9,0x11f9,0x1204,0x1204,0x11e1,0x11e2,0x11e4,0x11e6,0x11e9,0x11a7,0x11aa,0x11b0,0x11b1,0x11b1,0x11b1,0x137d,0x137d
NtUserRealInternalGetMessage,,,,0x11e5,0x11e5,0x11e5,0x11e5,0x11e3,0x11e3,0x11e3,0x11e3,0x11e3,0x11fa,0x11fa,0x11fa,0x11fa,0x11fa,0x1205,0x1205,0x1214,0x1217,0x1219,0x121b,0x121e,0x11dd,0x11e0,0x11e7,0x11e8,0x11e8,0x11e8,0x137e,0x137e
NtUserRealWaitMessageEx,,,,0x11e6,0x11e6,0x11e6,0x11e6,0x11e4,0x11e4,0x11e4,0x11e4,0x11e4,0x11fb,0x11fb,0x11fb,0x11fb,0x11fb,0x1206,0x1206,0x1215,0x1218,0x121a,0x121c,0x121f,0x11de,0x11e1,0x11e8,0x11e9,0x11e9,0x11e9,0x137f,0x137f
NtUserRedrawWindow,0x11b1,0x11d4,0x11d4,0x11e7,0x11e7,0x11e7,0x11e7,0x11e5,0x11e5,0x11e5,0x11e5,0x11e5,0x11fc,0x11fc,0x11fc,0x11fc,0x11fc,0x1207,0x1207,0x1278,0x127b,0x1285,0x1286,0x128c,0x124e,0x1256,0x125e,0x125f,0x125f,0x125f,0x1380,0x1380
NtUserRegisterBSDRWindow,,,,,,,,,,,,,,,,,,,,0x1277,0x127a,0x1284,0x1285,0x128b,0x124d,0x1255,0x125d,0x125e,0x125e,0x125e,0x1381,0x1381
NtUserRegisterClassExWOW,0x11b2,0x11d5,0x11d5,0x11e8,0x11e8,0x11e8,0x11e8,0x11e6,0x11e6,0x11e6,0x11e6,0x11e6,0x11fd,0x11fd,0x11fd,0x11fd,0x11fd,0x1208,0x1208,0x1276,0x1279,0x1283,0x1284,0x128a,0x124c,0x1254,0x125c,0x125d,0x125d,0x125d,0x1382,0x1382
NtUserRegisterClipboardFormat,0x11b3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NtUserRegisterDManipHook,,,,,,,,,,,,,,,,,,,,,,0x127d,0x127e,0x1284,0x1246,0x124d,0x1255,0x1256,0x1256,0x1256,0x1383,0x1383
NtUserRegisterEdgy,,,,,,,,,,,,,,,,,,,,0x12be,0x12c1,0x12cb,0x12cc,0x12d2,0x1293,0x129c,0x12a4,0x12a5,0x12a5,0x12a5,0x1384,0x1384
