System call,Windows XP (SP1),Windows XP (SP2),Windows Server 2003 (SP0),Windows Server 2003 (SP2),Windows Server 2003 (R2),Windows Server 2003 (R2 SP2),Windows Vista (SP0),Windows Vista (SP1),Windows Vista (SP2),Windows 7 (SP0),Windows 7 (SP1),Windows 8 (8.0),Windows 8 (8.1),Windows 10 (1507),Windows 10 (1511),Windows 10 (1607),Windows 10 (1703),Windows 10 (1709),Windows 10 (1803),Windows 10 (1809),Windows 10 (1903),Windows 10 (1909),Windows 10 (2004),Windows 10 (20H2),Windows 10 (21H1),Windows 10 (21H2),Windows 10 (22H2),Windows 11 and Server (Server 2022),Windows 11 and Server (11 21H2),Windows 11 and Server (11 22H2),Windows 11 and Server (11 23H2),Windows 11 and Server (Server 23H2),Windows 11 and Server (11 24H2),Windows 11 and Server (Server 2025),Windows 11 and Server (11 25H2)
NtUserMarkWindowForRawMouse,,,,,,,,,,,,,,,,,,,,,,,0x1481,0x1481,0x1481,0x1481,0x1481,0x14c0,0x14bd,0x14bc,0x14bc,0x14c4,0x14c9,0x14cb,0x14cd
NtUserMenuItemFromPoint,0x1261,0x1261,0x1261,0x1261,0x1261,0x1261,0x12c0,0x12c0,0x12c0,0x12e3,0x12e3,0x136c,0x1399,0x13e9,0x13ed,0x13eb,0x13e6,0x1407,0x1433,0x1443,0x144f,0x144f,0x1482,0x1482,0x1482,0x1482,0x1482,0x14c1,0x14be,0x14bd,0x14bd,0x14c5,0x14ca,0x14cc,0x14ce
NtUserMessageBeep,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14c2,0x14bf,0x14be,0x14be,0x14c6,0x14cb,0x14cd,0x14cf
NtUserMessageCall,0x1007,0x1007,0x1007,0x1007,0x1007,0x1007,0x1007,0x1007,0x1007,0x1007,0x1007,0x1008,0x1009,0x100a,0x100a,0x100a,0x100a,0x100a,0x100a,0x100a,0x100a,0x100a,0x1007,0x1007,0x1007,0x1007,0x1007,0x1007,0x1005,0x1005,0x1005,0x1005,0x1005,0x1005,0x1005
NtUserMinInitialize,,,,,,,,,,,,,,,,,,,,,,,0x1483,0x1483,0x1483,0x1483,0x1483,0x14c3,0x14c0,0x14bf,0x14bf,0x14c7,0x14cc,0x14ce,0x14d0
NtUserMinMaximize,0x1262,0x1262,0x1262,0x1262,0x1262,0x1262,0x12c1,0x12c1,0x12c1,0x12e4,0x12e4,0x136d,0x139a,0x13ea,0x13ee,0x13ec,0x13e7,0x1408,0x1434,0x1444,0x1450,0x1450,0x1484,0x1484,0x1484,0x1484,0x1484,0x14c4,0x14c1,0x14c0,0x14c0,0x14c8,0x14cd,0x14cf,0x14d1
NtUserModifyUserStartupInfoFlags,0x1114,0x1114,0x1114,0x1114,0x1114,0x1114,0x1115,0x1115,0x1115,0x110e,0x110e,0x110e,0x110f,0x1110,0x1110,0x110f,0x1104,0x1104,0x1104,0x1104,0x1104,0x1104,0x1101,0x1101,0x1101,0x1101,0x1101,0x1101,0x10fa,0x10fa,0x10fa,0x10fa,0x10fa,0x10fa,0x10fa
NtUserModifyWindowTouchCapability,,,,,,,,,,0x12e5,0x12e5,0x136e,0x139b,0x13eb,0x13ef,0x13ed,0x13e8,0x1409,0x1435,0x1445,0x1451,0x1451,0x1485,0x1485,0x1485,0x1485,0x1485,0x14c5,0x14c2,0x14c1,0x14c1,0x14c9,0x14ce,0x14d0,0x14d2
NtUserMoveWindow,0x105d,0x105d,0x105d,0x105d,0x105d,0x105d,0x105e,0x105e,0x105e,0x105e,0x105e,0x105e,0x105f,0x1060,0x1060,0x1060,0x1060,0x1060,0x1060,0x1060,0x1060,0x1060,0x105d,0x105d,0x105d,0x105d,0x105d,0x105d,0x1058,0x1058,0x1058,0x1058,0x1058,0x1058,0x1058
NtUserMsgWaitForMultipleObjectsEx,,,,,,,,,,,,,,,,,,0x140a,0x1436,0x1446,0x1452,0x1452,0x1486,0x1486,0x1486,0x1486,0x1486,0x14c6,0x14c3,0x14c2,0x14c2,0x14ca,0x14cf,0x14d1,0x14d3
NtUserNavigateFocus,,,,,,,,,,,,,,0x13ec,0x13f0,0x13ee,0x13e9,0x140b,0x1437,0x1447,0x1453,0x1453,0x1487,0x1487,0x1487,0x1487,0x1487,0x14c7,0x14c4,0x14c3,0x14c3,0x14cb,0x14d0,0x14d2,0x14d4
NtUserNlsKbdSendIMENotification,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14c8,0x14c5,0x14c4,0x14c4,0x14cc,0x14d1,0x14d3,0x14d5
NtUserNotifyIMEStatus,0x1263,0x1263,0x1263,0x1263,0x1263,0x1263,0x12c2,0x12c2,0x12c2,0x12e6,0x12e6,0x136f,0x139c,0x13ed,0x13f1,0x13ef,0x13ea,0x140c,0x1438,0x1448,0x1454,0x1454,0x1488,0x1488,0x1488,0x1488,0x1488,0x14c9,0x14c6,0x14c5,0x14c5,0x14cd,0x14d2,0x14d4,0x14d6
NtUserNotifyOverlayWindow,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14ca,0x14c7,0x14c6,0x14c6,0x14ce,0x14d3,0x14d5,0x14d7
NtUserNotifyProcessCreate,0x108e,0x108e,0x108e,0x108e,0x108e,0x108e,0x108f,0x108f,0x108f,0x108d,0x108d,0x108d,0x108e,0x108f,0x108f,0x108f,0x108d,0x108d,0x108d,0x108d,0x108d,0x108d,0x108a,0x108a,0x108a,0x108a,0x108a,0x108a,0x1085,0x1085,0x1085,0x1085,0x1085,0x1085,0x1085
NtUserNotifyWinEvent,0x102c,0x102c,0x102c,0x102c,0x102c,0x102c,0x102d,0x102d,0x102d,0x102d,0x102d,0x102e,0x102f,0x1030,0x1030,0x1030,0x1030,0x1030,0x1030,0x1030,0x1030,0x1030,0x102d,0x102d,0x102d,0x102d,0x102d,0x102d,0x1028,0x1028,0x1028,0x1028,0x1028,0x1028,0x1028
NtUserOpenClipboard,0x10d3,0x10d3,0x10d3,0x10d3,0x10d3,0x10d3,0x10d4,0x10d4,0x10d4,0x10cf,0x10cf,0x10cf,0x10d0,0x10d1,0x10d1,0x10d1,0x10c6,0x10c6,0x10c6,0x10c6,0x10c6,0x10c6,0x10c3,0x10c3,0x10c3,0x10c3,0x10c3,0x10c3,0x10bd,0x10bd,0x10bd,0x10bd,0x10bd,0x10bd,0x10bd
NtUserOpenDesktop,0x10ab,0x10ab,0x10ab,0x10ab,0x10ab,0x10ab,0x10ac,0x10ac,0x10ac,0x10a7,0x10a7,0x10a7,0x10a8,0x10a9,0x10a9,0x10a9,0x10a3,0x10a3,0x10a3,0x10a3,0x10a3,0x10a3,0x10a0,0x10a0,0x10a0,0x10a0,0x10a0,0x10a0,0x109a,0x109a,0x109a,0x109a,0x109a,0x109a,0x109a
NtUserOpenInputDesktop,0x1264,0x1264,0x1264,0x1264,0x1264,0x1264,0x12c3,0x12c3,0x12c3,0x12e7,0x12e7,0x1370,0x139d,0x13ee,0x13f2,0x13f0,0x13eb,0x140d,0x1439,0x1449,0x1455,0x1455,0x1489,0x1489,0x1489,0x1489,0x1489,0x14cb,0x14c8,0x14c7,0x14c7,0x14cf,0x14d4,0x14d6,0x14d8
NtUserOpenThreadDesktop,,,,,,,0x12c4,0x12c4,0x12c4,0x12e8,0x12e8,0x1371,0x139e,0x13ef,0x13f3,0x13f1,0x13ec,0x140e,0x143a,0x144a,0x1456,0x1456,0x148a,0x148a,0x148a,0x148a,0x148a,0x14cc,0x14c9,0x14c8,0x14c8,0x14d0,0x14d5,0x14d7,0x14d9
NtUserOpenWindowStation,0x10a1,0x10a1,0x10a1,0x10a1,0x10a1,0x10a1,0x10a2,0x10a2,0x10a2,0x10a0,0x10a0,0x10a0,0x10a1,0x10a2,0x10a2,0x10a2,0x10a0,0x10a0,0x10a0,0x10a0,0x10a0,0x10a0,0x109d,0x109d,0x109d,0x109d,0x109d,0x109d,0x1097,0x1097,0x1097,0x1097,0x1097,0x1097,0x1097
NtUserPaintDesktop,0x111b,0x111b,0x111b,0x111b,0x111b,0x111b,0x111c,0x111c,0x111c,0x1115,0x1115,0x1115,0x1116,0x1117,0x1117,0x1116,0x110b,0x110b,0x110b,0x110b,0x110b,0x110b,0x1108,0x1108,0x1108,0x1108,0x1108,0x1108,0x1101,0x1101,0x1101,0x1101,0x1101,0x1101,0x1101
NtUserPaintMenuBar,0x10f2,0x10f2,0x10f2,0x10f2,0x10f2,0x10f2,0x10f3,0x10f3,0x10f3,0x10ee,0x10ee,0x10ee,0x10ef,0x10f0,0x10f0,0x10ef,0x10e4,0x10e4,0x10e4,0x10e4,0x10e4,0x10e4,0x10e1,0x10e1,0x10e1,0x10e1,0x10e1,0x10e1,0x10db,0x10db,0x10db,0x10db,0x10db,0x10db,0x10db
NtUserPaintMonitor,,,,,,,0x12c5,0x12c5,0x12c5,0x12e9,0x12e9,0x1372,0x139f,0x13f0,0x13f4,0x13f2,0x13ed,0x140f,0x143b,0x144b,0x1457,0x1457,0x148b,0x148b,0x148b,0x148b,0x148b,0x14cd,0x14ca,0x14c9,0x14c9,0x14d1,0x14d6,0x14d8,0x14da
NtUserPeekMessage,0x1001,0x1001,0x1001,0x1001,0x1001,0x1001,0x1001,0x1001,0x1001,0x1001,0x1001,0x1002,0x1003,0x1004,0x1004,0x1004,0x1004,0x1004,0x1004,0x1004,0x1004,0x1004,0x1001,0x1001,0x1001,0x1001,0x1001,0x1001,0x1001,0x1001,0x1001,0x1001,0x1001,0x1001,0x1001
NtUserPerMonitorDPIPhysicalToLogicalPoint,,,,,,,,,,,,,0x13a0,0x13f1,0x13f5,0x13f3,0x13ee,0x1410,0x143c,0x144c,0x1458,0x1458,0x148c,0x148c,0x148c,0x148c,0x148c,0x14ce,0x14cb,0x14ca,0x14ca,0x14d2,0x14d7,0x14d9,0x14db
NtUserPhysicalToLogicalDpiPointForWindow,,,,,,,,,,,,,,,,,,,0x143d,0x144d,0x1459,0x1459,0x148d,0x148d,0x148d,0x148d,0x148d,0x14cf,0x14cc,0x14cb,0x14cb,0x14d3,0x14d8,0x14da,0x14dc
NtUserPhysicalToLogicalPoint,,,,,,,0x12c6,0x12c6,0x12c6,0x12ea,0x12ea,0x1373,0x13a1,0x13f2,0x13f6,0x13f4,0x13ef,0x1411,0x143e,0x144e,0x145a,0x145a,0x148e,0x148e,0x148e,0x148e,0x148e,0x14d0,0x14cd,0x14cc,0x14cc,0x14d4,0x14d9,0x14db,0x14dd
NtUserPlayEventSound,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14d1,0x14ce,0x14cd,0x14cd,0x14d5,0x14da,0x14dc,0x14de
NtUserPostKeyboardInputMessage,,,,,,,,,,,,,,,,,,,,,,,0x148f,0x148f,0x148f,0x148f,0x148f,0x14d2,0x14cf,0x14ce,0x14ce,0x14d6,0x14db,0x14dd,0x14df
NtUserPostMessage,0x100e,0x100e,0x100e,0x100e,0x100e,0x100e,0x100f,0x100f,0x100f,0x100f,0x100f,0x1010,0x1011,0x1012,0x1012,0x1012,0x1012,0x1012,0x1012,0x1012,0x1012,0x1012,0x100f,0x100f,0x100f,0x100f,0x100f,0x100f,0x100d,0x100d,0x100d,0x100d,0x100d,0x100d,0x100d
NtUserPostQuitMessage,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14d3,0x14d0,0x14cf,0x14cf,0x14d7,0x14dc,0x14de,0x14e0
NtUserPostThreadMessage,0x105e,0x105e,0x105e,0x105e,0x105e,0x105e,0x105f,0x105f,0x105f,0x105f,0x105f,0x105f,0x1060,0x1061,0x1061,0x1061,0x1061,0x1061,0x1061,0x1061,0x1061,0x1061,0x105e,0x105e,0x105e,0x105e,0x105e,0x105e,0x1059,0x1059,0x1059,0x1059,0x1059,0x1059,0x1059
NtUserPrepareForLogoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14d4,0x14d1,0x14d0,0x14d0,0x14d8,0x14dd,0x14df,0x14e1
NtUserPrintWindow,0x1265,0x1265,0x1265,0x1265,0x1265,0x1265,0x12c7,0x12c7,0x12c7,0x12eb,0x12eb,0x1374,0x13a2,0x13f3,0x13f7,0x13f5,0x13f0,0x1412,0x143f,0x144f,0x145b,0x145b,0x1490,0x1490,0x1490,0x1490,0x1490,0x14d5,0x14d2,0x14d1,0x14d1,0x14d9,0x14de,0x14e0,0x14e2
NtUserProcessConnect,0x10fa,0x10fa,0x10fa,0x10fa,0x10fa,0x10fa,0x10fb,0x10fb,0x10fb,0x10f6,0x10f6,0x10f6,0x10f7,0x10f8,0x10f8,0x10f7,0x10ec,0x10ec,0x10ec,0x10ec,0x10ec,0x10ec,0x10e9,0x10e9,0x10e9,0x10e9,0x10e9,0x10e9,0x10e3,0x10e3,0x10e3,0x10e3,0x10e3,0x10e3,0x10e3
NtUserProcessInkFeedbackCommand,,,,,,,,,,,,,,,,,0x13f1,0x1413,0x1440,0x1450,0x145c,0x145c,0x1491,0x1491,0x1491,0x1491,0x1491,0x14d6,0x14d3,0x14d2,0x14d2,0x14da,0x14df,0x14e1,0x14e3
NtUserPromoteMouseInPointer,,,,,,,,,,,,0x1375,0x13a3,0x13f4,0x13f8,0x13f6,0x13f2,0x1414,0x1441,0x1451,0x145d,0x145d,0x1492,0x1492,0x1492,0x1492,0x1492,0x14d7,0x14d4,0x14d3,0x14d3,0x14db,0x14e0,0x14e2,0x14e4
NtUserPromotePointer,,,,,,,,,,,,0x1376,0x13a4,0x13f5,0x13f9,0x13f7,0x13f3,0x1415,0x1442,0x1452,0x145e,0x145e,0x1493,0x1493,0x1493,0x1493,0x1493,0x14d8,0x14d5,0x14d4,0x14d4,0x14dc,0x14e1,0x14e3,0x14e5
NtUserPromotePrimaryPointerToDrag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14e6
NtUserQueryActivationObject,,,,,,,,,,,,,,,,,,,,,0x145f,0x145f,0x1494,0x1494,0x1494,0x1494,0x1494,,,,,,,,
NtUserQueryBSDRWindow,,,,,,,,,,,,0x1377,0x13a5,0x13f6,0x13fa,0x13f8,0x13f4,0x1416,0x1443,0x1453,0x1460,0x1460,0x1495,0x1495,0x1495,0x1495,0x1495,0x14d9,0x14d6,0x14d5,0x14d5,0x14dd,0x14e2,0x14e4,0x14e7
NtUserQueryDisplayConfig,,,,,,,,,,0x12ec,0x12ec,0x1378,0x13a6,0x13f7,0x13fb,0x13f9,0x13f5,0x1417,0x1444,0x1454,0x1461,0x1461,0x1496,0x1496,0x1496,0x1496,0x1496,0x14da,0x14d7,0x14d6,0x14d6,0x14de,0x14e3,0x14e5,0x14e8
NtUserQueryInformationThread,0x1266,0x1266,0x1266,0x1266,0x1266,0x1266,0x12c8,0x12c8,0x12c8,0x12ed,0x12ed,0x1379,0x13a7,0x13f8,0x13fc,0x13fa,0x13f6,0x1418,0x1445,0x1455,0x1462,0x1462,0x1497,0x1497,0x1497,0x1497,0x1497,0x14db,0x14d8,0x14d7,0x14d7,0x14df,0x14e4,0x14e6,0x14e9
NtUserQueryInputContext,0x1267,0x1267,0x1267,0x1267,0x1267,0x1267,0x12c9,0x12c9,0x12c9,0x12ee,0x12ee,0x137a,0x13a8,0x13f9,0x13fd,0x13fb,0x13f7,0x1419,0x1446,0x1456,0x1463,0x1463,0x1498,0x1498,0x1498,0x1498,0x1498,0x14dc,0x14d9,0x14d8,0x14d8,0x14e0,0x14e5,0x14e7,0x14ea
NtUserQuerySendMessage,0x1268,0x1268,0x1268,0x1268,0x1268,0x1268,0x12ca,0x12ca,0x12ca,0x12ef,0x12ef,0x137b,0x13a9,0x13fa,0x13fe,0x13fc,0x13f8,0x141a,0x1447,0x1457,0x1464,0x1464,0x1499,0x1499,0x1499,0x1499,0x1499,0x14dd,0x14da,0x14d9,0x14d9,0x14e1,0x14e6,0x14e8,0x14eb
NtUserQueryWindow,0x100f,0x100f,0x100f,0x100f,0x100f,0x100f,0x1010,0x1010,0x1010,0x1010,0x1010,0x1011,0x1012,0x1013,0x1013,0x1013,0x1013,0x1013,0x1013,0x1013,0x1013,0x1013,0x1010,0x1010,0x1010,0x1010,0x1010,0x1010,0x100e,0x100e,0x100e,0x100e,0x100e,0x100e,0x100e
NtUserRaiseLowerShellWindow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14e7,0x14e9,0x14ec
NtUserRealChildWindowFromPoint,0x1269,0x1269,0x1269,0x1269,0x1269,0x1269,0x12cb,0x12cb,0x12cb,0x12f0,0x12f0,0x137c,0x13aa,0x13fb,0x13ff,0x13fd,0x13f9,0x141b,0x1448,0x1458,0x1465,0x1465,0x149a,0x149a,0x149a,0x149a,0x149a,0x14de,0x14db,0x14da,0x14da,0x14e2,0x14e8,0x14ea,0x14ed
NtUserRealInternalGetMessage,0x10ee,0x10ee,0x10ee,0x10ee,0x10ee,0x10ee,0x10ef,0x10ef,0x10ef,0x10ea,0x10ea,0x10ea,0x10eb,0x10ec,0x10ec,0x10eb,0x10e0,0x10e0,0x10e0,0x10e0,0x10e0,0x10e0,0x10dd,0x10dd,0x10dd,0x10dd,0x10dd,0x10dd,0x10d7,0x10d7,0x10d7,0x10d7,0x10d7,0x10d7,0x10d7
NtUserRealWaitMessageEx,0x126a,0x126a,0x126a,0x126a,0x126a,0x126a,0x12cc,0x12cc,0x12cc,0x12f1,0x12f1,0x137d,0x13ab,0x13fc,0x1400,0x13fe,0x13fa,0x141c,0x1449,0x1459,0x1466,0x1466,0x149b,0x149b,0x149b,0x149b,0x149b,0x14df,0x14dc,0x14db,0x14db,0x14e3,0x14e9,0x14eb,0x14ee
NtUserRealizePalette,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14e0,0x14dd,0x14dc,0x14dc,0x14e4,0x14ea,0x14ec,0x14ef
NtUserReassociateQueueEventCompletionPacket,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14e1,0x14de,0x14dd,0x14dd,0x14e5,0x14eb,0x14ed,0x14f0
NtUserRedrawFrame,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14e2,0x14df,0x14de,0x14de,0x14e6,0x14ec,0x14ee,0x14f1
NtUserRedrawFrameAndHook,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14e3,0x14e0,0x14df,0x14df,0x14e7,0x14ed,0x14ef,0x14f2
NtUserRedrawTitle,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14e4,0x14e1,0x14e0,0x14e0,0x14e8,0x14ee,0x14f0,0x14f3
NtUserRedrawWindow,0x1012,0x1012,0x1012,0x1012,0x1012,0x1012,0x1013,0x1013,0x1013,0x1013,0x1013,0x1014,0x1015,0x1016,0x1016,0x1016,0x1016,0x1016,0x1016,0x1016,0x1016,0x1016,0x1013,0x1013,0x1013,0x1013,0x1013,0x1013,0x1011,0x1011,0x1011,0x1011,0x1011,0x1011,0x1011
NtUserRegisterBSDRWindow,,,,,,,,,,,,0x137e,0x13ac,0x13fd,0x1401,0x13ff,0x13fb,0x141d,0x144a,0x145a,0x1467,0x1467,0x149c,0x149c,0x149c,0x149c,0x149c,0x14e5,0x14e2,0x14e1,0x14e1,0x14e9,0x14ef,0x14f1,0x14f4
NtUserRegisterClassExWOW,0x10b4,0x10b4,0x10b4,0x10b4,0x10b4,0x10b4,0x10b5,0x10b5,0x10b5,0x10b0,0x10b0,0x10b0,0x10b1,0x10b2,0x10b2,0x10b2,0x10ab,0x10ab,0x10ab,0x10ab,0x10ab,0x10ab,0x10a8,0x10a8,0x10a8,0x10a8,0x10a8,0x10a8,0x10a2,0x10a2,0x10a2,0x10a2,0x10a2,0x10a2,0x10a2
NtUserRegisterCloakedNotification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14f0,0x14f2,0x14f5
NtUserRegisterCoreMessagingEndPoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14f6
NtUserRegisterDManipHook,,,,,,,,,,,,,,0x13fe,0x1402,0x1400,0x13fc,0x141e,0x144b,0x145b,0x1468,0x1468,0x149d,0x149d,0x149d,0x149d,0x149d,0x14e6,0x14e3,0x14e2,0x14e2,0x14ea,0x14f1,0x14f3,0x14f7
NtUserRegisterEdgy,,,,,,,,,,,,0x137f,0x13ad,0x13ff,0x1403,0x1401,0x13fd,0x141f,0x144c,0x145c,0x1469,0x1469,0x149e,0x149e,0x149e,0x149e,0x149e,0x14e7,0x14e4,0x14e3,0x14e3,0x14eb,0x14f2,0x14f4,0x14f8
NtUserRegisterErrorReportingDialog,,,,,,,0x12cd,0x12cd,0x12cd,0x12f2,0x12f2,0x1380,0x13ae,0x1400,0x1404,0x1402,0x13fe,0x1420,0x144d,0x145d,0x146a,0x146a,0x149f,0x149f,0x149f,0x149f,0x149f,0x14e8,0x14e5,0x14e4,0x14e4,0x14ec,0x14f3,0x14f5,0x14f9
NtUserRegisterForCustomDockTargets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14e5,0x14e5,0x14ed,0x14f4,0x14f6,0x14fa
NtUserRegisterForTooltipDismissNotification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14e6,0x14e6,0x14ee,0x14f5,0x14f7,0x14fb
NtUserRegisterGhostWindow,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14e9,0x14e6,0x14e7,0x14e7,0x14ef,0x14f6,0x14f8,0x14fc
NtUserRegisterHotKey,0x126b,0x126b,0x126b,0x126b,0x126b,0x126b,0x12ce,0x12ce,0x12ce,0x12f3,0x12f3,0x1381,0x13af,0x1401,0x1405,0x1403,0x13ff,0x1421,0x144e,0x145e,0x146b,0x146b,0x14a0,0x14a0,0x14a0,0x14a0,0x14a0,0x14ea,0x14e7,0x14e8,0x14e8,0x14f0,0x14f7,0x14f9,0x14fd
NtUserRegisterLPK,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14eb,0x14e8,0x14e9,0x14e9,0x14f1,0x14f8,0x14fa,0x14fe
NtUserRegisterLogonProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14ec,0x14e9,0x14ea,0x14ea,0x14f2,0x14f9,0x14fb,0x14ff
NtUserRegisterManipulationThread,,,,,,,,,,,,,,0x1402,0x1406,0x1404,0x1400,0x1422,0x144f,0x145f,0x146c,0x146c,0x14a1,0x14a1,0x14a1,0x14a1,0x14a1,0x14ed,0x14ea,0x14eb,0x14eb,0x14f3,0x14fa,0x14fc,0x1500
NtUserRegisterPointerDeviceNotifications,,,,,,,,,,,,0x1382,0x13b0,0x1403,0x1407,0x1405,0x1401,0x1423,0x1450,0x1460,0x146d,0x146d,0x14a2,0x14a2,0x14a2,0x14a2,0x14a2,0x14ee,0x14eb,0x14ec,0x14ec,0x14f4,0x14fb,0x14fd,0x1501
NtUserRegisterPointerInputTarget,,,,,,,,,,,,0x1383,0x13b1,0x1404,0x1408,0x1406,0x1402,0x1424,0x1451,0x1461,0x146e,0x146e,0x14a3,0x14a3,0x14a3,0x14a3,0x14a3,0x14ef,0x14ec,0x14ed,0x14ed,0x14f5,0x14fc,0x14fe,0x1502
NtUserRegisterRawInputDevices,0x126c,0x126c,0x126c,0x126c,0x126c,0x126c,0x12cf,0x12cf,0x12cf,0x12f4,0x12f4,0x1384,0x13b2,0x1405,0x1409,0x1407,0x1403,0x1425,0x1452,0x1462,0x146f,0x146f,0x14a4,0x14a4,0x14a4,0x14a4,0x14a4,0x14f0,0x14ed,0x14ee,0x14ee,0x14f6,0x14fd,0x14ff,0x1503
NtUserRegisterServicesProcess,,,,,,,,,,0x12f5,0x12f5,0x1385,0x13b3,0x1406,0x140a,0x1408,0x1404,0x1426,0x1453,0x1463,0x1470,0x1470,0x14a5,0x14a5,0x14a5,0x14a5,0x14a5,0x14f1,0x14ee,0x14ef,0x14ef,0x14f7,0x14fe,0x1500,0x1504
NtUserRegisterSessionPort,,,,,,,0x12d0,0x12d0,0x12d0,0x12f6,0x12f6,0x1386,0x13b4,0x1407,0x140b,0x1409,0x1405,0x1427,0x1454,0x1464,0x1471,0x1471,0x14a6,0x14a6,0x14a6,0x14a6,0x14a6,0x14f2,0x14ef,0x14f0,0x14f0,0x14f8,0x14ff,0x1501,0x1505
NtUserRegisterShellHookWindow,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14f3,0x14f0,0x14f1,0x14f1,0x14f9,0x1500,0x1502,0x1506
NtUserRegisterShellPTPListener,,,,,,,,,,,,,,0x1408,0x140c,0x140a,0x1406,0x1428,0x1455,0x1465,0x1472,0x1472,0x14a7,0x14a7,0x14a7,0x14a7,0x14a7,0x14f4,0x14f1,0x14f2,0x14f2,0x14fa,,,
NtUserRegisterSiblingFrostWindow,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14f5,0x14f2,0x14f3,0x14f3,0x14fb,0x1501,0x1503,0x1507
NtUserRegisterSystemThread,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14f6,0x14f3,0x14f4,0x14f4,0x14fc,0x1502,0x1504,0x1508
NtUserRegisterTasklist,0x126d,0x126d,0x126d,0x126d,0x126d,0x126d,0x12d1,0x12d1,0x12d1,0x12f7,0x12f7,0x1387,0x13b5,0x1409,0x140d,0x140b,0x1407,0x1429,0x1456,0x1466,0x1473,0x1473,0x14a8,0x14a8,0x14a8,0x14a8,0x14a8,0x14f7,0x14f4,0x14f5,0x14f5,0x14fd,0x1503,0x1505,0x1509
NtUserRegisterTouchHitTestingWindow,,,,,,,,,,,,0x1388,0x13b6,0x140a,0x140e,0x140c,0x1408,0x142a,0x1457,0x1467,0x1474,0x1474,0x14a9,0x14a9,0x14a9,0x14a9,0x14a9,0x14f8,0x14f5,0x14f6,0x14f6,0x14fe,0x1504,0x1506,0x150a
NtUserRegisterTouchPadCapable,,,,,,,,,,,,,0x13b7,0x140b,0x140f,0x140d,0x1409,0x142b,0x1458,0x1468,0x1475,0x1475,0x14aa,0x14aa,0x14aa,0x14aa,0x14aa,0x14f9,0x14f6,0x14f7,0x14f7,0x14ff,0x1505,0x1507,0x150b
NtUserRegisterTouchpadCapableWindow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1506,0x1508,0x150c
NtUserRegisterUserApiHook,0x126e,0x126e,0x126e,0x126e,0x126e,0x126e,0x12d2,0x12d2,0x12d2,0x12f8,0x12f8,0x1389,0x13b8,0x140c,0x1410,0x140e,0x140a,0x142c,0x1459,0x1469,0x1476,0x1476,0x14ab,0x14ab,0x14ab,0x14ab,0x14ab,0x14fa,0x14f7,0x14f8,0x14f8,0x1500,0x1507,0x1509,0x150d
NtUserRegisterUserHungAppHandlers,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14fb,0x14f8,,,,,,
NtUserRegisterWindowArrangementCallout,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14fc,0x14f9,0x14f9,0x14f9,0x1501,0x1508,0x150a,0x150e
NtUserRegisterWindowMessage,0x1036,0x1036,0x1036,0x1036,0x1036,0x1036,0x1037,0x1037,0x1037,0x1037,0x1037,0x1038,0x1039,0x103a,0x103a,0x103a,0x103a,0x103a,0x103a,0x103a,0x103a,0x103a,0x1037,0x1037,0x1037,0x1037,0x1037,0x1037,0x1032,0x1032,0x1032,0x1032,0x1032,0x1032,0x1032
NtUserReleaseCapture,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x14fd,0x14fa,0x14fa,0x14fa,0x1502,0x1509,0x150b,0x150f
NtUserReleaseDC,,,,,,,,,,,,,,,,,,0x142d,0x145a,0x146a,0x1477,0x1477,0x14ac,0x14ac,0x14ac,0x14ac,0x14ac,0x14fe,0x14fb,0x14fb,0x14fb,0x1503,0x150a,0x150c,0x1510
